trial,noise_condition,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,final_row,final_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std
4,gauss_low,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0006971697054868029,0.8122644261880354
5,gauss_low,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,6.727966522773316e-06,0.7877611563755915
6,gauss_low,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.0006571740729916862,0.8178948272358287
7,gauss_low,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,3.6359881505632075e-06,0.8297911201204572
8,gauss_low,1,7,0,5,5,E,4,7,4,7,3,0.42857142857142855,0.0,2.1579123767878627e-06,0.7875734056745257
9,gauss_low,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,2.32849537522068e-05,0.8453738225830926
10,gauss_low,1,14,0,8,2,W,1,3,1,3,10,0.7142857142857143,0.35714285714285715,0.14871630344727496,0.797430911234447
11,gauss_low,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,1.199993020732522e-05,0.754881739616394
12,gauss_low,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,7.409912232584535e-05,0.7991269262213456
13,gauss_low,1,7,0,3,7,W,1,4,1,4,5,0.7142857142857143,0.0,0.0001933480911182934,0.8244280133928571
14,gauss_low,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,3.8575894719046616e-05,0.8155947192148729
15,gauss_low,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,7.572429093930364e-05,0.8350857751710075
16,gauss_low,1,9,0,5,2,S,1,2,1,2,6,0.6666666666666666,0.0,0.00022897792208217047,0.8327366511027018
17,gauss_low,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.0,2.285406336000051e-05,0.821778729557991
18,gauss_low,1,6,0,8,4,E,7,2,7,2,3,0.5,0.5,0.009198480798052818,0.820404718319575
19,gauss_low,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,6.338865856984436e-06,0.770861005783081
20,gauss_low,1,19,0,8,3,N,3,8,3,8,14,0.7368421052631579,0.0,8.237874745693836e-05,0.8081019207050926
21,gauss_low,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,5.8100126909721436e-05,0.8213341236114502
22,gauss_low,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.00039716223680367574,0.8131929834683737
23,gauss_low,1,10,0,5,1,N,3,6,3,6,7,0.7,0.0,0.00012749782599712488,0.8297793745994568
24,gauss_low,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,5.378990522331151e-06,0.7726085543632507
0,gauss_med,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.00011170310649179425,0.8220066939081464
1,gauss_med,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,2.0707490683400047e-05,0.8191695167468145
2,gauss_med,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.0001062677395743271,0.8107776343822479
3,gauss_med,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,1.727610634074865e-05,0.8245431003363236
4,gauss_med,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0005524204119327889,0.8123486692255194
5,gauss_med,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,8.360481108236574e-06,0.7890083835675166
6,gauss_med,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.00020817862076166256,0.8158397078514099
7,gauss_med,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,3.915799230266462e-06,0.8313658322606768
8,gauss_med,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,6.6914884655489e-06,0.780075341463089
9,gauss_med,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,1.871935496132614e-05,0.8485991424984403
10,gauss_med,1,14,0,8,2,W,1,3,1,3,10,0.7142857142857143,0.42857142857142855,0.08245497432328973,0.7964715915066856
11,gauss_med,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,1.4625672933603214e-05,0.7558134306560863
12,gauss_med,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,5.3884792087525345e-05,0.801113414136987
13,gauss_med,1,7,0,3,7,W,1,4,1,4,5,0.7142857142857143,0.0,0.00013271871330289287,0.8257887022835868
14,gauss_med,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,8.515825160512495e-05,0.8160170912742615
15,gauss_med,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,1.2924528537691263e-05,0.8333708941936493
16,gauss_med,1,9,0,5,2,S,1,2,1,2,6,0.6666666666666666,0.1111111111111111,0.012755419185572868,0.8353823886977302
17,gauss_med,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.0,3.3884613841905775e-05,0.820592749863863
18,gauss_med,1,6,0,8,4,E,7,2,7,2,3,0.5,0.0,3.7555866621611735e-05,0.8270602623621622
19,gauss_med,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,6.3436589698540045e-06,0.774548335870107
20,gauss_med,1,19,0,8,3,N,3,8,3,8,14,0.7368421052631579,0.0,7.169408105542779e-05,0.8073579794482181
21,gauss_med,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,0.00012724366747534076,0.8227322369813919
22,gauss_med,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.0008741188944441092,0.814198429385821
23,gauss_med,1,10,0,5,1,N,3,6,3,6,7,0.7,0.0,0.0003714044761409241,0.8282312691211701
24,gauss_med,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,9.950082153409312e-06,0.7714339852333069
0,gauss_hi,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.07142857142857142,0.02094351939178653,0.8255713113716671
1,gauss_hi,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,4.399832806274599e-05,0.8141380961124713
2,gauss_hi,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.004527177573461611,0.8201965093612671
3,gauss_hi,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.08695652173913043,0.0013265502912012696,0.8287149356759113
4,gauss_hi,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.005780988933049064,0.8161065849390897
5,gauss_hi,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.00045219802259802795,0.7975718791668231
6,gauss_hi,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.0008443064806339283,0.816396870396354
7,gauss_hi,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.02392882637218463,0.8380462016378131
8,gauss_hi,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.030408057113504583,0.7924782931804657
9,gauss_hi,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,0.0004121860899380812,0.8513026303715177
10,gauss_hi,1,16,0,8,2,W,1,3,1,3,10,0.625,0.3125,0.057059375082545216,0.807731606066227
11,gauss_hi,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.0006271511839176211,0.7749267653985457
12,gauss_hi,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,0.0002206952210958422,0.8077091292331093
13,gauss_hi,1,7,0,3,7,W,1,4,1,4,5,0.7142857142857143,0.0,0.00027350848755044614,0.827824626650129
14,gauss_hi,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.010090257515612806,0.8184432631189172
15,gauss_hi,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,0.0009349305038800335,0.8404657329831805
16,gauss_hi,1,17,0,5,2,S,1,2,1,2,6,0.35294117647058826,0.4117647058823529,0.03439214180553683,0.8296729150940391
17,gauss_hi,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.0,0.0018228425513200364,0.8197507970035076
18,gauss_hi,1,6,0,8,4,E,7,2,7,2,3,0.5,0.0,0.0008390382993373654,0.8336101571718851
19,gauss_hi,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,3.29255381833112e-05,0.7838278969128927
20,gauss_hi,1,19,0,8,3,N,3,8,3,8,14,0.7368421052631579,0.0,0.013924524593257478,0.8150094245609484
21,gauss_hi,0,80,0,5,1,N,7,6,5,3,15,0.0,0.9875,0.03765238858278508,0.878863088041544
22,gauss_hi,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.0026871145088307458,0.8158751875162125
23,gauss_hi,1,10,0,5,1,N,3,6,3,6,7,0.7,0.1,0.0031175542725577544,0.8356272757053376
24,gauss_hi,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,0.06876116941277814,0.7807173907756806
0,mask_40,0,80,19,1,5,S,7,5,1,8,10,0.0,1.0,0.048649167545326576,0.7217238284647465
1,mask_40,0,80,23,8,1,S,1,4,8,2,10,0.0,1.0,0.22182201888285819,0.7846417292952538
2,mask_40,0,80,4,5,3,S,8,7,6,3,13,0.0,1.0,0.22436556391690488,0.7817532308399677
3,mask_40,0,80,32,7,5,W,7,1,6,3,16,0.0,0.9625,0.1500404540889008,0.772493576258421
4,mask_40,0,80,34,5,3,W,1,6,6,3,7,0.0,1.0,0.11882621901879986,0.7514935813844204
5,mask_40,0,80,32,4,8,E,5,2,6,3,9,0.0,0.925,0.20211299048595208,0.7956258006393909
6,mask_40,1,20,1,2,1,W,8,4,8,4,9,0.45,1.0,0.11907860366281967,0.7746935993432998
7,mask_40,0,80,22,6,1,W,4,3,8,1,4,0.0,1.0,0.2164741708022177,0.7764447331428528
8,mask_40,1,78,3,5,5,E,4,7,4,7,3,0.038461538461538464,0.8974358974358975,0.3311454692867149,0.7930315450215951
9,mask_40,0,80,29,3,1,S,1,5,8,1,6,0.0,1.0,0.08182556291637297,0.7658839024603367
10,mask_40,0,80,23,8,2,W,1,3,3,3,10,0.0,1.0,0.09827912364920052,0.7715850837528706
11,mask_40,1,21,0,7,8,S,3,4,3,4,8,0.38095238095238093,0.47619047619047616,0.07894980601987472,0.76426252864656
12,mask_40,0,80,24,1,8,S,7,5,4,1,13,0.0,1.0,0.14339426553913198,0.7518630102276802
13,mask_40,0,80,35,3,7,W,1,4,3,8,5,0.0,0.9875,0.09189448659066102,0.7675175957381726
14,mask_40,0,80,31,4,8,S,8,3,6,3,15,0.0,0.9375,0.1423871305575517,0.7417995013296604
15,mask_40,1,64,2,2,1,E,3,8,3,8,10,0.15625,1.0,0.14693745298357896,0.7749869814142585
16,mask_40,0,80,24,5,2,S,1,2,8,3,6,0.0,1.0,0.20406581583825983,0.7982072912156581
17,mask_40,0,80,20,1,7,S,7,2,8,1,13,0.0,1.0,0.0715775784194534,0.7336434185504913
18,mask_40,0,80,25,8,4,E,7,2,7,1,3,0.0,1.0,0.13669995309944624,0.7796423405408859
19,mask_40,1,50,9,8,7,E,4,3,4,3,12,0.24,0.94,0.12376770381715232,0.7509647822380066
20,mask_40,0,80,9,8,3,N,3,8,8,4,14,0.0,1.0,0.1152716765269588,0.8011890210211277
21,mask_40,0,80,16,5,1,N,7,6,3,1,15,0.0,1.0,0.13416280030344296,0.7645202614367008
22,mask_40,0,80,31,4,8,S,1,6,3,3,7,0.0,0.925,0.226497994808787,0.7719576776027679
23,mask_40,0,80,23,5,1,N,3,6,5,3,7,0.0,0.9875,0.19134863106536387,0.794876853376627
24,mask_40,1,10,0,8,6,N,4,7,4,7,7,0.7,0.3,0.0529870985868456,0.7548612952232361
0,combined,0,80,8,1,5,S,7,5,1,8,10,0.0,1.0,0.14805270463232317,0.7597328275442123
1,combined,0,80,35,8,1,S,1,4,1,1,10,0.0,1.0,0.062524348027398,0.7478990875184536
2,combined,0,80,7,5,3,S,8,7,5,2,13,0.0,1.0,0.0942697336693243,0.7523170687258244
3,combined,0,80,22,7,5,W,7,1,7,5,16,0.0,1.0,0.27929296272805004,0.8115510672330857
4,combined,0,80,26,5,3,W,1,6,3,3,7,0.0,1.0,0.19306668482224437,0.7756911024451256
5,combined,0,80,19,4,8,E,5,2,3,3,9,0.0,0.8625,0.17212710889924382,0.7639229469001293
6,combined,1,13,0,2,1,W,8,4,8,4,9,0.6923076923076923,1.0,0.23674906253066952,0.7628597983947167
7,combined,0,80,19,6,1,W,4,3,7,1,4,0.0,1.0,0.14264231030979319,0.7599050357937813
8,combined,1,62,2,5,5,E,4,7,4,7,3,0.04838709677419355,1.0,0.16694684229727383,0.7811897762360112
9,combined,0,80,19,3,1,S,1,5,3,3,6,0.0,1.0,0.15176759971807313,0.7683457352221013
10,combined,0,80,24,8,2,W,1,3,8,1,10,0.0,1.0,0.19220383839133887,0.7391777634620667
11,combined,1,13,0,7,8,S,3,4,3,4,8,0.6153846153846154,0.5384615384615384,0.15447008814519975,0.7271856436362634
12,combined,0,80,15,1,8,S,7,5,5,2,13,0.0,0.9625,0.2623508587344304,0.788699957728386
13,combined,0,80,24,3,7,W,1,4,5,5,5,0.0,0.9875,0.18173679601410414,0.7733689785003662
14,combined,0,80,23,4,8,S,8,3,4,3,15,0.0,0.95,0.14409228504357827,0.7475308269262314
15,combined,0,80,0,2,1,E,3,8,1,8,10,0.0,1.0,0.08450418436000291,0.7416875243186951
16,combined,0,80,16,5,2,S,1,2,4,1,6,0.0,1.0,0.21035910057964885,0.7871209189295769
17,combined,0,80,15,1,7,S,7,2,6,1,13,0.0,0.975,0.07842252781409798,0.7496543034911156
18,combined,0,80,9,8,4,E,7,2,5,1,3,0.0,1.0,0.15826856275939463,0.8013174176216126
19,combined,1,33,4,8,7,E,4,3,4,3,12,0.36363636363636365,0.7575757575757576,0.09015895939239382,0.7404735305092551
20,combined,0,80,10,8,3,N,3,8,8,3,14,0.0,1.0,0.1100674987011189,0.7929254069924354
21,combined,0,80,13,5,1,N,7,6,8,4,15,0.0,1.0,0.20144145046726863,0.7753027454018593
22,combined,0,80,17,4,8,S,1,6,3,3,7,0.0,0.875,0.16856152490840373,0.7609232343733311
23,combined,0,80,20,5,1,N,3,6,8,4,7,0.0,1.0,0.17317395042276756,0.7765288308262825
24,combined,0,80,2,8,6,N,4,7,7,7,7,0.0,1.0,0.13580641577728442,0.7783009998500348
