trial,noise_condition,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,final_row,final_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std
14,gauss_low,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0013795988147132282,0.8164964778856798
15,gauss_low,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,0.006767206708478365,0.81391299196652
16,gauss_low,1,35,0,5,2,S,1,2,1,2,6,0.17142857142857143,0.6285714285714286,0.034632614222729376,0.8216420922960553
17,gauss_low,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.125,0.00022197849801841585,0.8133445270359516
18,gauss_low,1,8,0,8,4,E,7,2,7,2,3,0.375,0.5,0.16565726673798054,0.8213590011000633
19,gauss_low,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,0.00016665722487232414,0.8145037889480591
20,gauss_low,1,31,0,8,3,N,3,8,3,8,14,0.45161290322580644,0.0,0.0011111466241595003,0.8181198085508039
21,gauss_low,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,0.0011725300630928358,0.8126443326473236
22,gauss_low,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.0014524423641925448,0.8179311404625574
23,gauss_low,1,10,0,5,1,N,3,6,3,6,7,0.7,0.0,3.4160819313910903e-05,0.8148880422115325
24,gauss_low,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,5.7797454064711926e-05,0.8160276710987091
0,gauss_med,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.0018517600425574138,0.8158547835690635
1,gauss_med,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.0016718247962811661,0.8159844141740066
2,gauss_med,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.0008919637480049561,0.8171964751349555
3,gauss_med,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.001427102413018751,0.8170761906582377
4,gauss_med,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,5.5519165181811495e-05,0.8176638700745322
5,gauss_med,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.00039335351617899927,0.8171263153736408
6,gauss_med,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.001143366702205061,0.8142041889103976
7,gauss_med,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.013590045731234568,0.8203849537031991
8,gauss_med,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.0005162175336863584,0.8114141970872879
9,gauss_med,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,0.0027056233363459293,0.8184413976139493
10,gauss_med,1,16,0,8,2,W,1,3,1,3,10,0.625,0.125,0.014815228708485506,0.8174280636012554
11,gauss_med,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.0002496921625730796,0.8121013045310974
12,gauss_med,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,0.00031367602307335273,0.8138693131898579
13,gauss_med,1,7,0,3,7,W,1,4,1,4,5,0.7142857142857143,0.0,0.01973770197524313,0.8141151922089713
14,gauss_med,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0010686809359144304,0.8164706257256594
15,gauss_med,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,0.02183151099730399,0.8137548225266593
16,gauss_med,1,9,0,5,2,S,1,2,1,2,6,0.6666666666666666,0.0,0.0311265704278109,0.821260909239451
17,gauss_med,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.125,0.00019955197409871062,0.8133187890052795
18,gauss_med,1,20,0,8,4,E,7,2,7,2,3,0.15,0.5,0.025343074048032578,0.827518543601036
19,gauss_med,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,0.0003273137178742521,0.8144902388254801
20,gauss_med,1,25,0,8,3,N,3,8,3,8,14,0.56,0.0,0.0029990614903545065,0.8176830363273621
21,gauss_med,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,0.0007759323309187493,0.81302150785923
22,gauss_med,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.002486408260438111,0.8184677163759867
23,gauss_med,1,10,0,5,1,N,3,6,3,6,7,0.7,0.0,6.944304896023823e-05,0.8158811211585999
24,gauss_med,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,9.301766324369965e-05,0.8161370694637299
0,gauss_hi,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.0016890508544520344,0.816356245960508
1,gauss_hi,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.003509904228936788,0.8180541946337774
2,gauss_hi,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.006223168003543833,0.8177896108892229
3,gauss_hi,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.03499504493308213,0.8188520877257638
4,gauss_hi,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0006322170881131486,0.8196172226559032
5,gauss_hi,1,17,0,4,8,E,5,2,5,2,9,0.5294117647058824,0.11764705882352941,0.021789082229468154,0.8171145740677329
6,gauss_hi,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.18181818181818182,0.0526409427413703,0.8160586519674822
7,gauss_hi,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.08189819600894614,0.821054824760982
8,gauss_hi,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.0012850532345964893,0.8111320585012436
9,gauss_hi,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.2222222222222222,0.08528956721993887,0.8184672461615669
10,gauss_hi,0,80,0,8,2,W,1,3,7,1,10,0.0,0.925,0.026395748503381354,0.8278895385563374
11,gauss_hi,1,13,0,7,8,S,3,4,3,4,8,0.6153846153846154,0.23076923076923078,0.012943922695267947,0.818386646417471
12,gauss_hi,1,35,0,1,8,S,7,5,7,5,13,0.37142857142857144,0.37142857142857144,0.16664965248887711,0.817271762234824
13,gauss_hi,1,7,0,3,7,W,1,4,1,4,5,0.7142857142857143,0.0,0.0015069336073533382,0.8170077885900225
14,gauss_hi,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.03667733686979153,0.8181170902468942
15,gauss_hi,1,18,0,2,1,E,3,8,3,8,10,0.5555555555555556,0.2222222222222222,0.054182348964256256,0.8185726404190063
16,gauss_hi,1,11,0,5,2,S,1,2,1,2,6,0.5454545454545454,0.5454545454545454,0.08558712558492103,0.8217348835685037
17,gauss_hi,1,28,0,1,7,S,7,2,7,2,13,0.4642857142857143,0.5,0.11424338211570882,0.8172963921512876
18,gauss_hi,1,6,0,8,4,E,7,2,7,2,3,0.5,0.3333333333333333,0.3046981804363895,0.8230314453442892
19,gauss_hi,1,17,0,8,7,E,4,3,4,3,12,0.7058823529411765,0.11764705882352941,0.02722565413919523,0.8157498065163108
20,gauss_hi,0,80,0,8,3,N,3,8,8,4,14,0.0,0.125,0.018287822317222435,0.8265619955956935
21,gauss_hi,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,0.0021467114347842654,0.8149615436792373
22,gauss_hi,1,22,0,4,8,S,1,6,1,6,7,0.3181818181818182,0.18181818181818182,0.039647773289754114,0.8192977607250214
23,gauss_hi,1,14,0,5,1,N,3,6,3,6,7,0.5,0.14285714285714285,0.026429484732700206,0.815548803125109
24,gauss_hi,1,10,0,8,6,N,4,7,4,7,7,0.7,0.1,0.021540339007447073,0.8198216736316681
0,mask_40,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.00035928472046212586,0.8146802357264927
1,mask_40,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.003272463667546897,0.815483074921828
2,mask_40,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.0013802238779463652,0.8167033659087287
3,mask_40,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.0019228426423939275,0.8170171172722526
4,mask_40,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0036195613529343973,0.8171453746882352
5,mask_40,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.0004907424910680464,0.8162225897495563
6,mask_40,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.00013158514126520129,0.8145114400170066
7,mask_40,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.0013073334513527307,0.8188747593334743
8,mask_40,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.0007707905708684848,0.8110910952091217
9,mask_40,1,11,0,3,1,S,1,5,1,5,6,0.5454545454545454,0.36363636363636365,0.06203664832111661,0.8199364597147162
10,mask_40,0,80,0,8,2,W,1,3,7,2,10,0.0,0.975,0.017436980177490114,0.8331416182219982
11,mask_40,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.017339251515522847,0.8116525194861672
12,mask_40,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,0.00134675176484746,0.8132642821261757
13,mask_40,1,15,0,3,7,W,1,4,1,4,5,0.3333333333333333,0.4666666666666667,0.040244600603273284,0.8185462395350138
14,mask_40,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0054892833142668514,0.8162611587481066
15,mask_40,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,0.0036815798833913504,0.8141693770885468
16,mask_40,1,33,0,5,2,S,1,2,1,2,6,0.18181818181818182,0.696969696969697,0.05899493262484501,0.8214803843787222
17,mask_40,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.125,0.004352428808360287,0.8125571757555008
18,mask_40,1,70,0,8,4,E,7,2,7,2,3,0.04285714285714286,0.9142857142857143,0.04963565267107697,0.828035227741514
19,mask_40,1,15,0,8,7,E,4,3,4,3,12,0.8,0.06666666666666667,0.000527234346206266,0.8139519135157267
20,mask_40,1,33,0,8,3,N,3,8,3,8,14,0.42424242424242425,0.0,0.0034051407361320426,0.8190170941930829
21,mask_40,1,24,0,5,1,N,7,6,7,6,15,0.625,0.08333333333333333,0.021676101426625866,0.8128123755256335
22,mask_40,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.0007951775069727773,0.8179654578367869
23,mask_40,1,14,0,5,1,N,3,6,3,6,7,0.5,0.14285714285714285,0.0007244897001165944,0.8139848368508475
24,mask_40,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,0.00010654503307705454,0.8156597912311554
0,combined,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.002161121691869994,0.8158888603959765
1,combined,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.0012909951847352484,0.8160217725313627
2,combined,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.0011951585725000768,0.8174587488174438
3,combined,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.0038567853003156492,0.81667720494063
4,combined,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0009211255057008119,0.816934964873574
5,combined,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.0002830560281731428,0.8168268983180706
6,combined,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.00013357437149931104,0.814696420322765
7,combined,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.0031325723270063982,0.8202091029712132
8,combined,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.0001877967682162307,0.8120776116847992
9,combined,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,0.0015456469123162403,0.8179035186767578
10,combined,1,16,0,8,2,W,1,3,1,3,10,0.625,0.125,0.03387711049018094,0.8177520185709
11,combined,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.0010151339309397206,0.8117953105406328
12,combined,1,23,0,1,8,S,7,5,7,5,13,0.5652173913043478,0.0,0.012643059052992534,0.8155483059261156
13,combined,1,11,0,3,7,W,1,4,1,4,5,0.45454545454545453,0.2727272727272727,0.028641798605659376,0.8158097104592756
14,combined,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0007095843682960053,0.8162416057153181
15,combined,1,16,0,2,1,E,3,8,3,8,10,0.625,0.125,0.0013504856050303715,0.8158184736967087
16,combined,1,35,0,5,2,S,1,2,1,2,6,0.17142857142857143,0.7142857142857143,0.08129492232533267,0.8221899288041251
17,combined,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.1875,0.007538016625801447,0.8129239566624165
18,combined,1,28,0,8,4,E,7,2,7,2,3,0.10714285714285714,0.5,0.021478430182404345,0.825333024774279
19,combined,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,0.0014264304488127285,0.8137811342875163
20,combined,1,53,0,8,3,N,3,8,3,8,14,0.2641509433962264,0.0,0.008422668363196726,0.8213048948431915
21,combined,1,24,0,5,1,N,7,6,7,6,15,0.625,0.08333333333333333,0.01985157479275775,0.8126665949821472
22,combined,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.002204620865029483,0.8184864670038223
23,combined,1,14,0,5,1,N,3,6,3,6,7,0.5,0.14285714285714285,0.002471583910197036,0.8135149691786084
24,combined,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,6.992074025902184e-05,0.8165454864501953
