trial,noise_condition,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,final_row,final_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std
5,gauss_med,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.00011883149975871605,0.8886061035669767
6,gauss_med,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.0001026778258764435,0.9102662801742554
7,gauss_med,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.00015153559765427156,0.9044548954282489
8,gauss_med,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,4.714398789928964e-05,0.8891391605138779
9,gauss_med,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,0.00012917064158399525,0.9180053273836771
10,gauss_med,1,12,0,8,2,W,1,3,1,3,10,0.8333333333333334,0.0,8.78500346364793e-06,0.9210561960935593
11,gauss_med,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.00992022327310141,0.8992172262885354
12,gauss_med,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,2.293117867530351e-05,0.8781796631060148
13,gauss_med,1,9,0,3,7,W,1,4,1,4,5,0.5555555555555556,0.0,0.00012239568276426225,0.8686467276679145
14,gauss_med,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0002217322603066598,0.8741042803634297
15,gauss_med,1,14,0,2,1,E,3,8,3,8,10,0.7142857142857143,0.0,0.0010465693053447467,0.8883605216230664
16,gauss_med,1,11,0,5,2,S,1,2,1,2,6,0.5454545454545454,0.0,0.001733320478706446,0.8517347086559642
17,gauss_med,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.0,3.837080235769008e-05,0.9072667360305786
18,gauss_med,1,10,0,8,4,E,7,2,7,2,3,0.3,0.3,0.08750281256239986,0.8442754805088043
19,gauss_med,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,0.003787841882452388,0.894273062547048
20,gauss_med,1,19,0,8,3,N,3,8,3,8,14,0.7368421052631579,0.0,0.001117924428788348,0.8959198029417741
21,gauss_med,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,0.0025336311532896615,0.8914053797721863
22,gauss_med,1,16,0,4,8,S,1,6,1,6,7,0.4375,0.0,0.0037369305277934473,0.8345202729105949
23,gauss_med,1,10,0,5,1,N,3,6,3,6,7,0.7,0.0,0.0006073157864534551,0.9078819453716278
24,gauss_med,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,6.2597839132649826e-06,0.8843056678771972
0,gauss_hi,1,28,0,1,5,S,7,5,7,5,10,0.35714285714285715,0.2857142857142857,0.060032645784856085,0.8696816542318889
1,gauss_hi,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.0001371942137998653,0.9164339212270883
2,gauss_hi,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.0006732309559159452,0.894223497973548
3,gauss_hi,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.003984296714021263,0.8815129166064055
4,gauss_hi,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.00940536972893824,0.8960930054838007
5,gauss_hi,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.0005117658313338325,0.8916983604431152
6,gauss_hi,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.0003779825463694082,0.9131082242185419
7,gauss_hi,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,6.174185533122259e-05,0.914690009185246
8,gauss_hi,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.00019610860738339397,0.8999495804309845
9,gauss_hi,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,0.08064446137986023,0.91991702053282
10,gauss_hi,1,12,0,8,2,W,1,3,1,3,10,0.8333333333333334,0.16666666666666666,0.010981487427216052,0.9190121094385783
11,gauss_hi,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.0077422559329740825,0.8974962722171437
12,gauss_hi,1,19,0,1,8,S,7,5,7,5,13,0.6842105263157895,0.0,0.000761933782505845,0.8873567894885415
13,gauss_hi,1,9,0,3,7,W,1,4,1,4,5,0.5555555555555556,0.0,0.01627080368461975,0.8857654200659858
14,gauss_hi,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0030523413295988826,0.8701910918409174
15,gauss_hi,1,18,0,2,1,E,3,8,3,8,10,0.5555555555555556,0.2777777777777778,0.004595705988132674,0.8919967048698001
16,gauss_hi,1,9,0,5,2,S,1,2,1,2,6,0.6666666666666666,0.1111111111111111,0.038003245347428875,0.8874478605058458
17,gauss_hi,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.0,0.009893241403801767,0.902967132627964
18,gauss_hi,1,9,0,8,4,E,7,2,7,2,3,0.3333333333333333,0.3333333333333333,0.18001587888827292,0.8976613879203796
19,gauss_hi,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,0.0009105735806466934,0.8947437008221945
20,gauss_hi,1,21,0,8,3,N,3,8,3,8,14,0.6666666666666666,0.0,0.013558733538107368,0.8974619734854925
21,gauss_hi,1,20,0,5,1,N,7,6,7,6,15,0.75,0.05,0.0019571148191289468,0.8886037528514862
22,gauss_hi,1,14,0,4,8,S,1,6,1,6,7,0.5,0.0,0.006705352776244971,0.8506230754511697
23,gauss_hi,1,10,0,5,1,N,3,6,3,6,7,0.7,0.3,0.0006961369772398029,0.910447508096695
24,gauss_hi,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,0.000531374934712403,0.8882781624794006
0,mask_40,0,80,30,1,5,S,7,5,1,7,10,0.0,1.0,0.18117459948189776,0.9220506168901921
1,mask_40,0,80,39,8,1,S,1,4,8,4,10,0.0,1.0,0.36441847919987824,0.9070352829992772
2,mask_40,0,80,20,5,3,S,8,7,1,8,13,0.0,1.0,0.3377170441051959,0.9189678139984607
3,mask_40,0,80,41,7,5,W,7,1,5,5,16,0.0,1.0,0.1315588306339123,0.8876331873238087
4,mask_40,0,80,40,5,3,W,1,6,8,3,7,0.0,1.0,0.3127435473921764,0.938654114305973
5,mask_40,0,80,32,4,8,E,5,2,5,3,9,0.0,0.9,0.3615284463538956,0.9277425602078437
6,mask_40,0,80,33,2,1,W,8,4,8,3,9,0.0,1.0,0.2658503632377688,0.9263254173099995
7,mask_40,0,80,38,6,1,W,4,3,8,3,4,0.0,1.0,0.382787479754677,0.9346808791160583
8,mask_40,1,4,0,5,5,E,4,7,4,7,3,0.75,1.0,0.03709238345254562,0.9222708493471146
9,mask_40,0,80,31,3,1,S,1,5,8,3,6,0.0,1.0,0.3052736028788786,0.9298562601208686
10,mask_40,0,80,43,8,2,W,1,3,8,4,10,0.0,1.0,0.34702728694228424,0.9130196578800678
11,mask_40,0,80,40,7,8,S,3,4,5,5,8,0.0,1.0,0.38255823456784127,0.9360961608588696
12,mask_40,0,80,17,1,8,S,7,5,3,7,13,0.0,1.0,0.30851627253068725,0.9222529590129852
13,mask_40,1,14,3,3,7,W,1,4,1,4,5,0.35714285714285715,1.0,0.26656984051598037,0.8907641981329236
14,mask_40,1,51,19,4,8,S,8,3,8,3,15,0.29411764705882354,0.8823529411764706,0.26046096403164415,0.9203012714198991
15,mask_40,1,53,13,2,1,E,3,8,3,8,10,0.18867924528301888,1.0,0.290838069703654,0.8956778757977035
16,mask_40,0,80,31,5,2,S,1,2,3,3,6,0.0,1.0,0.3712071089922574,0.9246364548802376
17,mask_40,0,80,43,1,7,S,7,2,1,1,13,0.0,1.0,0.3099849510857894,0.9196455359458924
18,mask_40,0,80,47,8,4,E,7,2,8,4,3,0.0,1.0,0.3180393532014364,0.9221753492951393
19,mask_40,0,80,29,8,7,E,4,3,8,3,12,0.0,0.9375,0.32641577893340357,0.9327480971813202
20,mask_40,0,80,53,8,3,N,3,8,8,4,14,0.0,1.0,0.22206423958446067,0.9284859448671341
21,mask_40,0,80,38,5,1,N,7,6,7,2,15,0.0,1.0,0.32843029201274876,0.9309506207704544
22,mask_40,0,80,45,4,8,S,1,6,8,2,7,0.0,0.925,0.2956598287328774,0.9332918465137482
23,mask_40,0,80,43,5,1,N,3,6,8,4,7,0.0,1.0,0.3341725516365841,0.9191189490258693
24,mask_40,0,80,4,8,6,N,4,7,8,8,7,0.0,0.9875,0.29370623082022007,0.9055335074663162
0,combined,0,80,42,1,5,S,7,5,6,3,10,0.0,1.0,0.18855502886303271,0.9259560525417327
1,combined,0,80,39,8,1,S,1,4,8,4,10,0.0,1.0,0.34843909999726747,0.9100472331047058
2,combined,0,80,18,5,3,S,8,7,5,2,13,0.0,1.0,0.2677673750269435,0.902299465984106
3,combined,0,80,20,7,5,W,7,1,5,5,16,0.0,1.0,0.22397946424266024,0.8807735212147236
4,combined,0,80,38,5,3,W,1,6,3,3,7,0.0,1.0,0.2145642451116828,0.9273980587720871
5,combined,0,80,37,4,8,E,5,2,8,1,9,0.0,0.925,0.24846001136467066,0.9318935252726078
6,combined,0,80,37,2,1,W,8,4,8,2,9,0.0,1.0,0.3567101802987622,0.9238886170089244
7,combined,0,80,28,6,1,W,4,3,8,1,4,0.0,1.0,0.3217185890855035,0.9191830903291702
8,combined,1,10,0,5,5,E,4,7,4,7,3,0.3,0.9,0.16338040084920066,0.9140389204025269
9,combined,0,80,44,3,1,S,1,5,8,3,6,0.0,1.0,0.38204389261114785,0.9156862176954746
10,combined,0,80,35,8,2,W,1,3,8,4,10,0.0,1.0,0.2892829797226682,0.9037829548120498
11,combined,0,80,31,7,8,S,3,4,8,3,8,0.0,0.925,0.32520117919057157,0.9359964206814766
12,combined,0,80,25,1,8,S,7,5,6,3,13,0.0,1.0,0.18391416467774208,0.8971524693071842
13,combined,0,80,14,3,7,W,1,4,3,8,5,0.0,0.9375,0.15981340919967124,0.895643524825573
14,combined,0,80,57,4,8,S,8,3,6,3,15,0.0,0.9125,0.21746477961071378,0.9282834179699421
15,combined,0,80,20,2,1,E,3,8,1,4,10,0.0,1.0,0.20449935472092876,0.9092188760638237
16,combined,0,80,35,5,2,S,1,2,8,2,6,0.0,1.0,0.3075182629608264,0.9270396836102008
17,combined,0,80,27,1,7,S,7,2,1,2,13,0.0,1.0,0.38145181927486077,0.9201502047479153
18,combined,0,80,51,8,4,E,7,2,8,4,3,0.0,1.0,0.3994689999260572,0.9140550531446934
19,combined,1,26,5,8,7,E,4,3,4,3,12,0.46153846153846156,0.6923076923076923,0.26116149302312736,0.8967665525583121
20,combined,0,80,8,8,3,N,3,8,1,7,14,0.0,1.0,0.17426284922489685,0.920971867442131
21,combined,0,80,17,5,1,N,7,6,7,2,15,0.0,1.0,0.26174406914940107,0.9190712243318557
22,combined,0,80,34,4,8,S,1,6,6,3,7,0.0,0.925,0.25245914595726615,0.9169405676424504
23,combined,0,80,29,5,1,N,3,6,8,2,7,0.0,1.0,0.30613279343579053,0.9264336012303829
24,combined,0,80,9,8,6,N,4,7,7,5,7,0.0,1.0,0.1970174000871509,0.9048253268003463
